ts_code,name,trade_date,q,a,pub_time,code6
300503.SZ,昊志机电,20251025,请问贵公司有五轴机床业务吗？,尊敬的投资者，您好，公司产品涵盖PCB钻孔机/成型机/划片机电主轴、数控金属/玻璃雕铣机电主轴、数控车床主轴/电主轴、走芯车床电主轴、直结与皮带式机械主轴、加工中心电主轴、钻攻中心电主轴、高速内/外圆磨床主轴、木工雕铣机电主轴、高光及超精加工电主轴、超声波电主轴、液静压主轴、铣削动力头、末端执行机构、刀柄夹头、数控转台、直线电机、谐波减速器、按摩机器人核心功能部件、数控系统、伺服电机、驱动器、传感器、编码器、氢燃料电池空压机和曝气鼓风机等数十个系列上百种产品。其中，公司的五轴机床主轴、转台、摆头、导轨、丝杠、直线电机、驱动器及数控系统等核心部件已广泛应用于3C电子、精密模具、新能源汽车、航空航天等多个领域的五轴机床中，为高端装备制造提供可靠的技术支撑。谢谢关注。,2025-11-05 17:14:12,300503
300503.SZ,昊志机电,20251014,公司是否有变故未公布？,"尊敬的投资者，您好。目前公司各项生产经营活动正常,公司的重要信息均会通过巨潮资讯网等指定媒体进行披露,敬请查阅公司在巨潮资讯网披露的相关公告，谢谢关注。",2025-10-26 15:43:32,300503
300503.SZ,昊志机电,20251014,公司公众号7月21发布的文章内提到了（在工业机器人领域，谐波减速器被誉为“关节核心”，第一刀：精度跃升：激光干涉仪实测数据显示，昊志机电减速器传动精度达30arc sec，比国际17规格以下同类减速器高66.7%，可满足高精密芯片光刻机、航天精密仪器等高端场景的严苛需求；）该产品是否可用于光刻机上？,尊敬的投资者。您好，公司暂无光刻机领域业务，谢谢关注。,2025-10-26 15:42:59,300503
300503.SZ,昊志机电,20251013,公司机器人核心零部件有没有送样给特斯拉测试？,尊敬的投资者，您好。截至目前，公司暂未与特斯拉形成合作，公司将持续关注机器人领域发展情况，加大研发力度和市场拓展力度，谢谢关注。,2025-10-26 15:42:40,300503
300503.SZ,昊志机电,20251011,特朗普10月11日发布消息称将增加中国关税100%，贵公司出口业务受此影响大吗？,尊敬的投资者，您好！截至目前，公司对美销售收入占公司总收入比重较低，美国加征关税事项对公司海外市场销售业绩影响有限。目前公司经营情况一切正常。公司会密切关注国际贸易政策的变化及发展，并与客户持续沟通，稳步推进各项业务发展。感谢您的支持与关注！,2025-10-15 17:08:09,300503
300503.SZ,昊志机电,20251009,请问公司参加2025年上海工博会有无收获意向订单？,尊敬的投资者，您好！公司于2025年9月参加了在上海举行的中国国际工业博览会，并在展会期间与新老客户就产品需求及意向订单进行了深入沟通。关于后续具体进展，敬请关注公司通过法定信息披露渠道及官方平台（包括巨潮资讯网、公司官网、官方认证微信公众号等）发布的公告或相关信息。感谢您的支持与关注！,2025-10-15 17:07:39,300503
300503.SZ,昊志机电,20250919,请问贵公司在AI服务器浸没式液冷领域有布局吗？相关产品是否已经量产？谢谢,尊敬的投资者，您好，公司目前没有该领域的业务，谢谢关注。,2025-09-25 16:37:50,300503
300503.SZ,昊志机电,20250918,公司在光刻机方面有研究吗？,尊敬的投资者，您好，公司目前没有该领域的业务，谢谢关注。,2025-09-25 16:37:37,300503
300503.SZ,昊志机电,20250917,公司业务上有没有和特斯拉合作？机器人核心配件都和哪些头部公司有合作？,尊敬的投资者，您好。公司与特斯拉暂未形成合作。公司相关业务信息，请以公司在法定信息披露媒体及官方平台（巨潮资讯网、公司官网、官方认证微信公众号等）发布的公告或信息为准。\n公司在机器人领域的产品涵盖谐波减速器、无框力钜电机、驱动器、控制系统、六维度力钜传感器、刹车机构、编码器、电磁快换模块、关节模组以及末端执行机构等机器人领域核心部件。截至目前，公司已与大族机器人、湖南沁峰机器人、广州数控、深圳众为兴等客户建立业务合作关系并已形成销售，公司与昊志大健康共同开发的按摩机器人，已成功应用于美业专业连锁机构。公司将持续关注机器人领域发展情况，加大研发力度和市场拓展力度，谢谢关注。,2025-09-25 16:37:18,300503
300503.SZ,昊志机电,20250917,目前，谐波减速器、关节模组等机器人核心部件已向部分人形机器人厂商送样测试，并实现初步销售，成功切入人形机器人产业链，已通过特斯拉Bot验证，获得50万套谐波减速器订单（2025 - 2028年） 。请问是否贵公司是否与特斯拉在机器人领域已有合作？,尊敬的投资者，您好。公司与特斯拉暂未形成合作。公司相关业务信息，请以公司在法定信息披露媒体及官方平台（巨潮资讯网、公司官网、官方认证微信公众号等）发布的公告或信息为准，谢谢关注。,2025-09-25 16:36:26,300503
300503.SZ,昊志机电,20250916,您好，董秘！同花顺8月研报说公司已进入T公司供应链，请问是否属实。其它公司机器人业务都已有实质性的进展，昊志机电的送样结果如何，有没有达成实质性的合作？,"答：尊敬的投资者，您好。\n（1）公司与特斯拉暂未形成合作。公司相关业务信息，请以公司在法定信息披露媒体及官方平台（巨潮资讯网、公司官网、官方认证微信公众号等）发布的公告或信息为准。\n（2）2025年上半年，公司机器人核心功能部件实现销售收入1,221.03万元，同比增长27%，占主营业务收入的比重为1.74%。主要受益于产业加速发展、下游市场需求增长，以及公司产品竞争力的增强。与此同时，下半年公司产品迭代，质量和性能大幅提升，公司产品竞争力增强，订单量大幅增加，目前按照计划交付中。\n经过公司多年的研发创新，公司现在很多机器人零部件的核心指标全面超过国际一流产品，成功实现领跑。以谐波减速器为例，公司生产的谐波减速器产品传动精度比国际主流产品提升近一倍、振动幅度比国外产品降低30%以上，可满足医疗、芯片制造等高端场景对“零晃动”的严苛需求。目前公司减速器、低压驱动器、力矩传感器、无框力矩电机、编码器已全部实现国产自研。\n目前公司机器人业务形成了“N+1+3”的格局，其中“N”是指减速器、低压驱动、力矩传感器、无框力矩电机、编码器等机器人核心零部件，“1”是指以协作机器人为载体，“3”是指三大业务场景：生活美容、工厂上下料、新能源汽车充电。未来公司将持续加大投入，努力将其打造成公司第二增长曲线。\n公司将持续跟踪机器人领域的技术趋势与市场机会，扎实推进研发与市场拓展工作，努力把握发展机遇。感谢您对公司的关注与支持。",2025-09-25 16:35:53,300503
300503.SZ,昊志机电,20250915,近期PCB线路板行业因AI算力的发展股价大幅上升，贵司做为为线路板厂提供加工主轴的供应商，股价为何未能体现？,尊敬的投资者，您好，（1）公司在PCB行业的核心业务主要包括机械钻主轴及PCB成型机主轴供应。目前，国内大部分AI相关线路板（从GPU到存储）均由国内厂商制造，其中机械钻主轴及PCB成型机主轴大部分由公司提供。 （2）公司在机械钻主轴市场的市占率超过60%，在成型机主轴市场的市占率超过80%。今年上半年，公司PCB 钻孔机主轴和PCB 成型机主轴销售收入同比均实现较大幅度增长，成为推动业绩增长的主要动力。（3）未来，公司将继续优化经营管理和生产能力，保持行业领先地位，同时积极布局高端市场，逐步提升业绩和市场影响力。谢谢关注。,2025-09-16 17:09:38,300503
300503.SZ,昊志机电,20250915,请问公司在AI方面有什么发展方向与空间？,尊敬的投资者，您好，目前公司的营收不涉及AI业务，谢谢关注。,2025-09-28 11:38:04,300503
300503.SZ,昊志机电,20250915,看到公司在充电机器人方面有相关的布局，请问是如何考虑的，目前的发展情况如何？,尊敬的投资者，您好，公司已在充电机器人领域开展产品研发和市场布局，目前已测试并开始小批量交付。该部分业务目前对公司整体业绩影响较小，敬请投资者注意风险，谢谢关注。,2025-09-25 16:35:18,300503
300503.SZ,昊志机电,20250915,公司和华为公司有合作吗？建议公司在精密制造方面的优势和华为软件方面优势，强强联合开发人型机器人。,尊敬的投资者，您好。感谢您的建议，公司业务情况具体可关注公司在法定信息披露媒体及官方平台（巨潮资讯网、公司官网、官方认证微信公众号等）发布的公告或信息，公司将积极把握市场发展机遇，加大力度做好机器人核心功能部件的研发、销售和推广工作，不断提升公司的盈利能力和产品的市场竞争力。谢谢关注。,2025-09-25 16:32:33,300503
300503.SZ,昊志机电,20250913,您好，董秘！广东省机器人协会执行会长任玉桐在接受上海证券报记者专访时表示昊志机电的机器人产品已进入ABB供应链，请问是否属实？,尊敬的投资者，您好，公司具体经营情况，请以公司在法定信息披露媒体及官方平台（巨潮资讯网、公司官网、官方认证微信公众号等）发布的公告或信息为准，谢谢关注。,2025-09-16 17:07:52,300503
